dataid,active_record,building_type,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,city,state,pv,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,number_of_nests,indoor_temp_min_time,indoor_temp_max_time,gas_ert_min_time,gas_ert_max_time,water_ert_min_time,water_ert_max_time,egauge_min_time,egauge_max_time,use,grid,gen,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
3224,,Single-Family Home,,,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-11-22,2015-08-31,2008,2001.0,1435.0,566.0,0.0,0.0,0.0, , ,yes, ,yes,yes,,,,2012-04-11 18:59:54-05,2013-05-10 16:29:49-05,,,2012-05-02 19:00:00-05,2015-08-28 02:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
121,,Town Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,2015-10-30,2008,1900.0,950.0,950.0,0.0,0.0,0.0, , ,yes,yes,yes,yes,,,,2012-05-15 05:19:20-05,2013-05-10 16:28:22-05,,,2014-02-28 00:00:00-06,2015-10-27 10:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,,yes,,,,yes,yes,yes,,yes,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
861,,Single-Family Home,,,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-11-22,2015-11-30,2007,1946.0,1001.0,945.0,0.0,0.0,0.0, , ,yes, , , ,,,,2012-04-13 07:31:10-05,2013-05-10 16:28:18-05,,,2012-03-19 19:00:00-05,2015-11-30 17:59:00-06,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,Single-Family Home,,,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-11-22,2015-12-11,2008,2196.0,1424.0,772.0,0.0,0.0,0.0, , ,yes, ,yes, ,,,,2012-04-11 18:57:13-05,2013-05-10 16:29:00-05,,,2014-04-30 00:00:00-05,2015-12-11 00:00:00-06,yes,yes,yes,yes,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5817,,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,2015-12-31,2007,2001.0,1435.0,566.0,0.0,0.0,0.0, , ,yes,yes,yes, ,,,,2012-04-11 16:39:31-05,2013-05-10 16:29:13-05,,,2012-05-02 19:00:00-05,2015-12-31 00:00:00-06,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9773,,Single-Family Home,,,yes,,,,,Austin,Texas,,2011-11-22,2016-03-23,,2579.0,1586.0,993.0,,,, , ,yes, ,yes,yes,,,,2012-04-11 18:52:33-05,2013-05-10 16:29:00-05,,,2014-05-31 19:00:00-05,2015-01-04 17:59:00-06,yes,yes,,yes,,,,,yes,,yes,yes,yes,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,yes,yes,,yes,,,,,
4505,,Town Home,,,yes,,,CCET - Control,,Austin,Texas,yes,2011-11-22,2016-06-20,2009,1576.0,778.0,798.0,0.0,0.0,0.0, , ,yes,yes,yes,yes,,,,2012-05-09 13:00:53-05,2013-05-10 16:27:36-05,,,2012-05-15 19:00:00-05,2016-06-14 03:56:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7863,,Single-Family Home,,,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-11-22,2016-08-15,2009,1994.0,,,,,, ,yes,yes, , , ,,,,2012-04-11 18:59:03-05,2013-05-10 16:29:58-05,,,2012-07-20 19:00:00-05,2016-03-05 03:40:00-06,yes,yes,yes,yes,,,,,yes,,yes,,,,,yes,yes,,,,yes,,yes,,,yes,,yes,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,,,,,,yes,,,,,,,,,
9600,,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,2016-09-12,,,,,,,, , , , , , ,,,,2012-04-11 18:59:58-05,2013-05-10 16:29:36-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,,Single-Family Home,,,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-11-22,2017-02-13,2009,2214.0,1433.0,781.0,0.0,0.0,0.0, , ,yes,yes, , ,,,,2012-04-11 18:59:54-05,2013-05-10 16:29:49-05,,,2013-02-08 18:00:00-06,2016-12-04 08:31:00-06,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,yes,Single-Family Home,,,yes,yes,,CCET - Text Message,,Austin,Texas,yes,2011-11-22,,2008,2122.0,1162.0,960.0,0.0,0.0,0.0, , ,yes, , , ,2,,,2012-04-11 18:59:59-05,2013-05-10 16:28:27-05,,,2012-05-15 19:00:00-05,2017-08-26 07:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,,yes,,,,yes,yes,yes,,,yes,,yes,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,yes,,,
252,yes,Single-Family Home,,,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-11-22,,2008,2669.0,1455.0,1214.0,0.0,0.0,0.0, , ,yes, ,yes, ,,,,2012-04-12 18:59:15-05,2013-10-07 15:44:11-05,2012-09-26 18:59:39-05,2013-10-07 15:44:14-05,2012-12-11 18:00:00-06,2017-08-26 05:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2007,2122.0,1162.0,960.0,0.0,0.0,0.0, , ,yes,yes, ,yes,2,,,2012-04-12 18:48:41-05,2013-05-10 16:22:37-05,2015-12-08 12:41:00-06,2017-08-26 23:59:00-05,2012-05-02 19:00:00-05,2017-08-26 07:34:00-05,yes,yes,yes,yes,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2008,1469.0,1469.0,0.0,0.0,0.0,0.0, , ,yes,yes,yes,yes,1,,,2012-04-11 18:55:45-05,2013-05-10 16:28:34-05,2015-08-21 07:30:32.489276-05,2016-04-17 22:11:00-05,2012-05-11 19:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,yes,yes,yes,yes,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
1283,yes,Single-Family Home,,,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-11-22,,2007,2679.5,2679.5,,,,, , ,yes, ,yes, ,,2014-09-15 09:15:33-05,2016-10-04 22:59:09-05,2012-04-11 18:58:20-05,2014-02-06 22:04:34-06,2012-05-01 13:00:00-05,2017-08-26 21:51:00-05,2012-05-02 19:00:00-05,2017-04-12 07:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
1403,yes,Town Home,,,yes,,,,,Austin,Texas,,2011-11-22,,2010,1724.0,986.0,738.0,,,, , , , , , ,,,,2012-04-11 18:59:47-05,2013-05-10 16:29:38-05,,,2014-04-26 00:00:00-05,2017-08-26 05:59:00-05,yes,yes,,yes,,,,,,,yes,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,
1415,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2008,1720.0,1720.0,0.0,0.0,0.0,0.0, , ,yes, ,yes,yes,1,,,2012-04-11 18:54:17-05,2013-05-10 16:27:27-05,,,2014-07-15 00:00:00-05,2017-08-26 05:59:00-05,yes,yes,yes,yes,,,,,yes,,yes,,,,,,yes,,yes,,yes,,yes,,,yes,,yes,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
1697,yes,Single-Family Home,,,yes,yes,,,,Austin,Texas,yes,2011-11-22,,2008,2236.0,1444.0,792.0,0.0,0.0,, ,yes,yes, ,yes,yes,2,,,2012-04-11 18:51:59-05,2013-05-10 16:28:16-05,2015-12-06 11:23:00-06,2017-01-22 01:15:00-06,2012-05-25 19:00:00-05,2017-08-26 06:36:00-05,yes,yes,yes,yes,,,,,yes,,yes,,,,,yes,yes,,,,yes,,yes,yes,,yes,,,,,,,,,,yes,yes,,,,,,,yes,yes,yes,,,,,,,,,,,,yes,,,,,,,,,
1792,yes,Single-Family Home,,,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-11-22,,2008,2001.0,1435.0,566.0,0.0,0.0,, , , , , ,yes,2,,,2012-04-11 18:59:23-05,2013-05-10 16:29:50-05,,,2012-05-02 19:00:00-05,2017-08-26 05:34:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,yes,Town Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2008,1576.0,778.0,798.0,0.0,0.0,, , ,yes, , , ,2,,,2012-07-05 16:17:38-05,2014-02-06 21:50:53-06,2012-05-01 18:00:00-05,2015-09-20 12:54:00-05,2012-05-02 19:00:00-05,2016-06-21 04:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,yes,Single-Family Home,,,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-11-22,,2008,1544.0,1096.0,448.0,0.0,0.0,0.0, ,yes,yes, ,yes, ,,2014-04-09 01:34:19-05,2016-02-14 10:59:01-06,2012-04-11 18:59:57-05,2013-05-10 16:29:59-05,,,2012-07-19 14:42:00-05,2017-08-26 05:36:00-05,yes,yes,yes,yes,,,,,,,yes,,,,,yes,yes,,yes,,yes,,yes,,,yes,,yes,,,,,,,,yes,yes,yes,,,,,,yes,,,,yes,,,,,,,,,,yes,,,,yes,,,,,
2755,yes,Single-Family Home,,,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-11-22,,2008,2385.0,1385.0,1000.0,0.0,0.0,0.0, , , , , , ,,,,2012-04-11 18:57:30-05,2013-05-10 16:28:44-05,,,2012-05-02 19:00:00-05,2017-06-10 05:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
2792,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2008,3249.0,,,,,, , ,yes, ,yes,yes,,,,2012-04-11 18:58:47-05,2013-05-10 16:29:09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,yes,Single-Family Home,,,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-11-22,,2010,2293.5,2293.5,,,,, , , , ,yes, ,,,,2012-04-11 18:54:33-05,2013-05-10 16:28:00-05,2015-12-03 00:00:00-06,2017-03-20 09:53:00-05,2012-05-15 19:00:00-05,2017-08-26 07:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,yes,Single-Family Home,,,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-11-22,,2007,1720.0,,,,,, , ,yes, , , ,,,,2012-04-11 18:58:46-05,2014-02-06 23:09:48-06,2012-07-10 13:00:00-05,2015-10-28 21:57:00-05,2012-05-31 00:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,yes,,,,yes,,yes,,,yes,,,,,,,yes,,,yes,yes,yes,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,yes,,,,,,,
2980,yes,Single-Family Home,,,yes,,,CCET - Control,,Austin,Texas,yes,2011-11-22,,2009,1556.0,1556.0,0.0,0.0,0.0,0.0, , ,yes, , , ,,,,2012-04-11 18:59:29-05,2013-05-10 16:27:59-05,,,2012-05-02 19:00:00-05,2017-08-26 02:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,yes,Single-Family Home,,,yes,,,CCET - Control,,Austin,Texas,yes,2011-11-22,,2008,2310.0,,,,,, , ,yes,yes,yes,yes,,,,2012-04-11 18:59:53-05,2013-05-10 16:26:42-05,,,2012-05-15 19:00:00-05,2017-08-26 02:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,yes,Single-Family Home,,,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-11-22,,2008,1240.0,,,,,, , ,yes,yes, , ,,,,2012-04-11 18:59:32-05,2013-05-10 16:28:49-05,,,2012-09-17 19:00:00-05,2017-08-26 02:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
3367,yes,Single-Family Home,,,yes,yes,,CCET - UT Text,,Austin,Texas,yes,2011-11-22,,2007,2843.0,,,,,, ,yes,yes, ,yes, ,,2014-04-04 11:17:02-05,2017-08-26 22:59:01-05,2012-04-11 18:59:47-05,2014-02-06 21:23:10-06,2012-05-01 13:00:00-05,2015-10-28 23:59:00-05,2012-10-27 19:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,,,yes,,,,,yes,yes,,,,yes,yes,yes,yes,,yes,,,,,,,,,,,,yes,yes,,,,,,,yes,,,,yes,,,,,,,yes,yes,,,,,,yes,,,
3527,yes,Single-Family Home,,,yes,,,CCET - Control,,Austin,Texas,yes,2011-11-22,,2008,2075.0,,,,,, , ,yes,yes, , ,,,,2012-04-11 18:57:52-05,2013-05-10 16:29:07-05,,,2012-05-02 19:00:00-05,2017-08-26 03:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,
3538,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2007,1720.0,1720.0,0.0,0.0,0.0,0.0, , ,yes,yes, ,yes,,,,2012-11-17 17:44:41-06,2013-05-10 16:16:54-05,,,2014-04-26 00:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,yes,,yes,,,,,,yes,,,,yes,,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,yes,,,,,,,,yes,,yes,,yes,,,,,
3635,yes,Single-Family Home,,,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-11-22,,2007,2521.0,2521.0,0.0,0.0,0.0,0.0, , ,yes, , , ,,,,2012-04-12 18:57:44-05,2013-05-10 16:21:49-05,,,2012-05-15 19:00:00-05,2017-06-18 00:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,yes,Single-Family Home,,,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-11-22,,2007,2843.0,,,,,, , ,yes, , , ,,,,2012-04-12 15:13:21-05,2013-05-10 16:27:38-05,,,2012-05-15 19:00:00-05,2017-07-27 03:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
3723,yes,Single-Family Home,,,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-11-22,,2008,1544.0,,,,,, , ,yes,yes,yes, ,,,,2012-04-11 18:59:55-05,2014-02-06 22:07:28-06,2012-05-01 18:00:00-05,2015-10-28 23:31:00-05,2012-05-29 15:09:00-05,2016-09-23 05:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,yes,,,,yes,yes,yes,,,yes,,yes,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,,,,,,,,,yes,,,,yes,yes,,,,
3935,yes,Single-Family Home,,,yes,,,CCET - Control,,Austin,Texas,yes,2011-11-22,,2008,1544.0,1096.0,448.0,0.0,0.0,0.0, , ,yes,yes, , ,,,,2012-04-11 18:59:10-05,2013-05-10 16:29:13-05,,,2012-05-15 19:00:00-05,2017-01-28 11:04:00-06,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193,yes,Single-Family Home,,,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-11-22,,2008,2669.0,,,,,, , ,yes, , , ,,,,2012-04-11 18:55:28-05,2013-05-10 16:28:50-05,,,2012-05-02 19:00:00-05,2017-06-18 03:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
4297,yes,Single-Family Home,,,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-11-22,,2009,1439.0,1439.0,0.0,0.0,0.0,0.0, , ,yes,yes,yes,yes,,,,2012-04-11 18:59:17-05,2013-05-10 16:29:59-05,2015-12-08 00:00:00-06,2017-08-27 00:03:00-05,2014-03-19 00:00:00-05,2017-08-26 05:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,yes,Single-Family Home,,,yes,yes,,CCET - Pricing Trial,,Austin,Texas,yes,2011-11-22,,2008,2122.0,,,,,, , ,yes,yes, ,yes,,,,2012-04-11 18:59:58-05,2013-05-10 16:29:07-05,,,2012-05-31 19:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,yes,,yes,yes,yes,,,yes,yes,,,,yes,yes,yes,yes,,yes,,yes,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,yes,,,
4526,yes,Single-Family Home,,,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-11-22,,2009,2521.0,1476.0,1045.0,,,, ,yes, , , , ,,,,2012-04-11 18:59:04-05,2013-05-10 16:29:09-05,,,2012-08-18 19:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,yes,,,,,,,,,,,yes,yes,,,,yes,,yes,yes,,yes,yes,yes,,,,,,,,yes,yes,yes,yes,yes,yes,,,yes,,yes,,,,yes,,,,,,,yes,yes,,,,,,yes,,,
4732,yes,Single-Family Home,,,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-11-22,,2008,1422.0,,,,,, , ,yes, ,yes, ,,,,2012-04-11 18:56:48-05,2014-02-06 22:19:58-06,2012-05-01 13:00:00-05,2017-05-21 21:41:00-05,2014-05-24 00:00:00-05,2017-08-26 07:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
4743,yes,Single-Family Home,,,yes,,,CCET - Control,,Austin,Texas,,2011-11-22,,2011,2071.5,680.5,1028.0,363.0,0.0,0.0, , ,yes,yes, , ,,,,2012-04-11 18:59:48-05,2013-05-10 16:28:48-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2008,1439.0,1439.0,0.0,0.0,0.0,0.0, ,yes,yes, , , ,1,,,2012-04-11 18:51:28-05,2013-05-10 16:27:05-05,,,2012-03-19 19:00:00-05,2017-08-26 07:38:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,yes,Single-Family Home,,,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-11-22,,2009,1994.0,,,,,, , ,yes,yes, ,yes,,,,2012-04-11 18:59:51-05,2013-05-10 16:30:00-05,,,2012-05-02 19:00:00-05,2016-03-20 04:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,yes,Single-Family Home,,,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-11-22,,2008,1556.0,,,,,, , ,yes, , , ,,,,2012-04-11 18:59:47-05,2013-05-10 16:29:50-05,,,2012-11-01 19:00:00-05,2016-10-30 05:59:00-05,yes,yes,yes,yes,,,,,,,yes,,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,yes,,,yes,,yes,yes,yes,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
5484,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,2011-11-22,,,,,,,,, , , , , , ,,,,2012-04-11 18:59:48-05,2013-05-10 16:29:19-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5738,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2008,2843.0,1457.0,1386.0,0.0,0.0,0.0, , ,yes, , , ,2,,,2012-04-11 18:15:09-05,2013-05-10 16:29:53-05,,,2012-05-02 19:00:00-05,2017-08-26 06:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5796,yes,Single-Family Home,,,yes,,,CCET - Control,,Austin,Texas,yes,2011-11-22,,2007,1720.0,1720.0,0.0,0.0,0.0,0.0, , ,yes,yes, , ,,,,2012-04-11 18:39:24-05,2013-05-10 16:28:42-05,,,2012-05-02 19:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5921,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2008,2001.0,1435.0,566.0,0.0,0.0,0.0, , ,yes,yes, , ,,,,2012-04-11 18:59:47-05,2013-05-10 16:29:51-05,,,2014-06-10 00:00:00-05,2017-08-26 02:31:00-05,yes,yes,yes,yes,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,yes,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,yes,,yes,,,
6266,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2008,2345.0,1385.0,960.0,0.0,0.0,0.0, , ,yes, ,yes,yes,2,,,2012-04-11 18:59:55-05,2013-05-10 16:28:24-05,,,2012-05-02 19:00:00-05,2017-08-26 06:36:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6473,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,2011-11-22,,,,,,,,, , , , , , ,,,,2012-04-11 18:56:21-05,2013-05-10 16:29:28-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6578,yes,Town Home,,,yes,,,CCET - Control,,Austin,Texas,yes,2011-11-22,,2008,2020.0,,,,,, , ,yes,yes, , ,,,,2012-04-11 18:34:57-05,2013-05-10 16:28:41-05,,,2013-01-11 00:00:00-06,2017-08-26 06:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,2011-11-22,,2011,1539.0,576.0,963.0,0.0,0.0,0.0, , , , ,yes, ,2,,,2012-04-11 18:59:48-05,2013-05-10 16:29:31-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7108,yes,Single-Family Home,,,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-11-22,,2011,1435.0,602.0,833.0,0.0,0.0,0.0, , ,yes, , , ,,,,2012-04-11 18:58:42-05,2013-05-10 16:29:26-05,,,2012-05-18 19:00:00-05,2017-08-26 07:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7460,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,,,,,,,, , , , , , ,,,,2012-04-12 14:30:57-05,2013-05-10 16:27:10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7560,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2007,2345.0,1385.0,960.0,0.0,0.0,0.0, , , ,yes, , ,2,,,2012-07-02 15:53:00-05,2013-04-07 19:59:27-05,,,2014-08-19 00:00:00-05,2017-08-26 06:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,,yes,,,,,yes,,yes,,yes,,,,,,,,,,yes,yes,yes,,,,,,,,yes,,yes,,yes,,,,,,,,yes,,yes,,,,,,,
7627,yes,Single-Family Home,,,yes,yes,,,,Austin,Texas,yes,2011-11-22,,2008,2669.0,1455.0,1214.0,0.0,0.0,0.0, , ,yes, , ,yes,2,,,2012-04-12 18:16:01-05,2013-05-10 15:29:59-05,,,2012-05-02 19:00:00-05,2017-08-26 06:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,yes,,,
7682,yes,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-11-22,,2008,1948.0,,,,,, , ,yes, , , ,,,,2012-04-11 18:59:49-05,2013-05-10 16:29:04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
